Material;Material Group;Billing doc. date;Billing doc. Month/Year;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty /KG;Bulk Ex Work Price /KG;Bulk Ex Works Value BRL;Net value Price BRL /KG;Net value BRL;Invoice Price BRL /KG;Mtl. Inv. Value BRL;Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ78\SOH6;LZ78;11/07/2018;11/01/2018;11/08/2018;11/08/2018;11/07/2018;11/07/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3287198;ZOR;P105;PREMIER;N35;STOCK ITEM;180,0;66,14;11905,22;68,85;12393,54;94,64;17035,79;64,474;4,3025;68,7765;0;0,25753;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;12/03/2018;12/01/2018;12/04/2018;12/04/2018;12/03/2018;12/03/2018;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3310980;ZOR;P105;PREMIER;N35;STOCK ITEM;180,0;68,15;12267,18;70,95;12770,34;97,52;17553,73;50,6595;4,574;55,2335;0;0,26124;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;12/28/2018;12/01/2018;01/02/2019;01/02/2019;12/28/2018;12/28/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3824.99.89;BR/SP;São Paulo;3337881;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0;77,09;1541,73;80,08;1601,50;110,07;2201,36;50,6595;4,574;55,2335;0;0,26124;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;03/26/2019;03/01/2019;03/27/2019;03/27/2019;03/26/2019;03/26/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3398289;ZOR;P105;BRONZE;N15;STOCK ITEM;20,0;73,25;1464,93;74,76;1495,17;102,76;2055,22;53,427;3,8745;57,3015;0;0,26586;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;04/18/2019;04/01/2019;04/18/2019;04/22/2019;04/18/2019;04/18/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3414270;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;20,0;78,19;1563,74;81,94;1638,82;112,63;2252,67;53,498;4,027;57,525;0;0,26272;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;05/31/2019;05/01/2019;06/03/2019;06/03/2019;05/31/2019;05/31/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3444195;ZOR;P105;SILVER;N35;STOCK ITEM;100,0;70,07;7007,03;72,94;7294,44;100,27;10026,72;59,3985;4,0765;63,475;0;0,25457;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;06/13/2019;06/01/2019;06/14/2019;06/14/2019;06/13/2019;06/13/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3824.99.89;BR/SP;São Paulo;3456257;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0;75,34;1506,71;78,26;1565,12;107,57;2151,37;63,923;4,0565;67,9795;0;0,24889;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;07/11/2019;07/01/2019;07/12/2019;07/12/2019;07/11/2019;07/11/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3824.99.89;BR/SP;São Paulo;3469829;ZOR;P105;FIRST DI;N30;STOCK ITEM;20,0;73,89;1477,74;76,75;1535,02;105,50;2109,99;59,6425;3,857;63,4995;0;0,25484;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;07/12/2019;07/01/2019;07/15/2019;07/15/2019;07/12/2019;07/12/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3470811;ZOR;P105;PREMIER;N35;STOCK ITEM;100,0;66,21;6621,21;68,93;6892,80;94,75;9474,63;59,6425;3,857;63,4995;0;0,25484;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;09/02/2019;09/01/2019;09/03/2019;09/03/2019;09/02/2019;09/02/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3488134;ZOR;P105;PREMIER;N35;STOCK ITEM;60,0;73,01;4380,46;76,00;4560,13;104,47;6268,23;55,3205;4,02;59,3405;0;0,25063;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;09/02/2019;09/01/2019;09/03/2019;09/03/2019;09/02/2019;09/02/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3489667;ZOR;P105;PREMIER;N35;STOCK ITEM;40,0;57,98;2319,09;60,69;2427,75;83,43;3337,11;55,3205;4,02;59,3405;0;0,25063;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;09/27/2019;09/01/2019;09/30/2019;09/30/2019;09/27/2019;09/27/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3499651;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;20,0;71,20;1424,07;74,85;1497,06;102,89;2057,80;55,3205;4,02;59,3405;0;0,25063;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;10/04/2019;10/01/2019;09/19/2019;09/26/2019;09/26/2019;10/04/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3494926;ZOR;P105;BRONZE;N10;STOCK ITEM;20,0;0,01;0,29;0,01;0,29;0,02;0,40;60,253;4,1185;64,3715;0;0,24033;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;10/23/2019;10/01/2019;10/23/2019;10/24/2019;10/23/2019;10/23/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3509270;ZOR;P105;PREMIER;N35;STOCK ITEM;80,0;72,08;5766,17;75,03;6002,69;103,14;8251,11;60,253;4,1185;64,3715;0;0,24033;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;11/08/2019;11/01/2019;11/11/2019;11/11/2019;11/08/2019;11/08/2019;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3513802;ZOR;P105;SILVER;N35;STOCK ITEM;160,0;72,20;11551,69;75,16;12025,51;103,31;16529,90;57,399;4,0665;61,4655;0;0,24536;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;01/08/2020;01/01/2020;01/09/2020;01/09/2020;01/08/2020;01/08/2020;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3824.99.89;BR/SP;São Paulo;3531795;ZOR;P105;BRONZE;N30;STOCK ITEM;20,0;80,05;1600,98;83,15;1663,05;114,30;2285,97;55,2275;4,239;59,4665;0;0,24263;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;04/20/2020;04/01/2020;04/22/2020;04/22/2020;04/20/2020;04/20/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3574516;ZOR;P105;SILVER;N35;STOCK ITEM;40,0;92,74;3709,79;96,55;3861,95;132,71;5308,52;70,892;4,789;75,681;0;0,21106;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;05/04/2020;05/01/2020;05/05/2020;05/05/2020;05/04/2020;05/04/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3578645;ZOR;P105;SILVER;N35;STOCK ITEM;60,0;95,74;5744,33;99,67;5979,94;137,00;8219,85;84,09;5,536;89,626;0;0,18751;BRL;1;T163;;10;14
LZ78\SOH6;LZ78;06/26/2020;06/01/2020;06/29/2020;06/29/2020;06/26/2020;06/26/2020;CA;Performance Coatings;C6;Printing;B4;Analog Printing Inks;3824.99.89;BR/SP;São Paulo;3593723;ZOR;P105;SILVER;N35;STOCK ITEM;80,0;94,00;7520,36;97,86;7828,80;134,52;10761,25;84,026;5,3985;89,4245;0;0,1798;BRL;1;T163;;10;14
