Material;Material Group;Billing doc. date;Billing doc. date;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Business Group1;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Region1;Sales document;Sales doc. type;Plant;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty;Bulk Ex Work Price;Bulk Ex Works Value;Net value Price;Net value;Invoice Price;Mtl. Inv. Value (S3);Material Cost per KG;L&O Cost per kg;Total Cost  per kg; Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;Overhead Group;IPI %;II %
LZ32\POH55;LZ32;03/13/2019;03/01/2019;03/14/2019;03/14/2019;03/13/2019;03/13/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3388897;ZOR;P105;FIRST DI;CIA;STOCK ITEM;200,0 KG;6,3 BRL / KG;1.262,24 BRL;6,75 BRL;1.350,24 BRL;9,28 BRL;1.856,00 BRL;5,236;2,02885;7,26485;0,3962;0,2667;BRL;1;0;BR23;5;18
LZ32\POH55;LZ32;04/05/2019;04/01/2019;04/08/2019;04/08/2019;04/05/2019;04/05/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3405489;ZOR;P105;FIRST DI;CIA;STOCK ITEM;600,0 KG;6,3 BRL / KG;3.786,72 BRL;6,75 BRL;4.050,72 BRL;9,28 BRL;5.568,00 BRL;5,2625;2,02885;7,29135;0,3962;0,2594;BRL;1;0;BR23;5;18
LZ32\POH55;LZ32;04/24/2019;04/01/2019;04/24/2019;04/24/2019;04/24/2019;04/24/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3419176;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;600,0 KG;6,4 BRL / KG;3.863,94 BRL;6,73 BRL;4.037,62 BRL;9,25 BRL;5.550,00 BRL;5,2625;2,02885;7,29135;0,3962;0,2594;BRL;1;0;BR23;5;18
LZ32\POH55;LZ32;05/06/2019;05/01/2019;05/07/2019;05/07/2019;05/06/2019;05/06/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SC;Santa Catarina;3427089;ZOR;P105;BRONZE;N10;STOCK ITEM;200,0 KG;6,2 BRL / KG;1.236,57 BRL;6,62 BRL;1.324,58 BRL;8,41 BRL;1.682,00 BRL;5,287;2,02885;7,31585;0,3962;0,25049;BRL;1;0;BR23;5;18
LZ32\POH55;LZ32;05/07/2019;05/01/2019;05/08/2019;05/08/2019;05/07/2019;05/07/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3427553;ZOR;P105;FIRST DI;CIA;STOCK ITEM;600,0 KG;6,3 BRL / KG;3.786,72 BRL;6,75 BRL;4.050,72 BRL;9,28 BRL;5.568,00 BRL;5,287;2,02885;7,31585;0,3962;0,25049;BRL;1;0;BR23;5;18
LZ32\POH55;LZ32;06/03/2019;06/01/2019;06/04/2019;06/04/2019;06/03/2019;06/03/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/MG;Minas Gerais;3446190;ZOR;P105;BRONZE;ZPL2;STOCK ITEM;800,0 KG;6,7 BRL / KG;5.327,28 BRL;7,21 BRL;5.764,50 BRL;9,15 BRL;7.320,00 BRL;5,2953;2,02885;7,32415;0,3962;0,24739;BRL;1;0;BR23;5;18
LZ32\POH55;LZ32;06/06/2019;06/01/2019;06/06/2019;06/06/2019;06/06/2019;06/06/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3450434;ZOR;P105;FIRST DI;ZPL2;STOCK ITEM;600,0 KG;6,4 BRL / KG;3.863,94 BRL;6,73 BRL;4.037,62 BRL;9,25 BRL;5.550,00 BRL;5,2953;2,02885;7,32415;0,3962;0,24739;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;01/12/2018;01/01/2018;01/15/2018;01/15/2018;01/12/2018;01/12/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3089190;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,0 BRL / KG;4.996,50 BRL;5,44 BRL;5.436,47 BRL;7,47 BRL;7.472,80 BRL;4,45518;1,53615;5,99133;0,28222;0,3022;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;02/26/2018;02/01/2018;02/27/2018;02/27/2018;02/26/2018;02/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3122165;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,0 BRL / KG;4.996,50 BRL;5,44 BRL;5.436,47 BRL;7,47 BRL;7.472,80 BRL;4,58106;1,53615;6,11721;0,28222;0,31759;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;03/01/2018;03/01/2018;03/02/2018;03/02/2018;03/01/2018;03/01/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3124901;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;4.000,0 KG;5,4 BRL / KG;21.740,00 BRL;6,00 BRL;24.007,50 BRL;8,25 BRL;33.000,00 BRL;4,67657;1,53615;6,21272;0,28222;0,30769;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;03/12/2018;03/01/2018;03/13/2018;03/13/2018;03/12/2018;03/12/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3133820;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,2 BRL / KG;5.212,70 BRL;5,65 BRL;5.652,67 BRL;7,77 BRL;7.770,00 BRL;4,67657;1,53615;6,21272;0,28222;0,30769;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;03/23/2018;03/01/2018;03/26/2018;03/26/2018;03/23/2018;03/23/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3143387;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,0 BRL / KG;4.994,40 BRL;5,43 BRL;5.434,42 BRL;7,47 BRL;7.470,00 BRL;4,67657;1,53615;6,21272;0,28222;0,30769;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/02/2018;04/01/2018;03/28/2018;03/28/2018;03/28/2018;04/02/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3146180;ZOR;P105;VALUE CG;N30;STOCK ITEM;1.000,0 KG;5,6 BRL / KG;5.581,40 BRL;5,88 BRL;5.878,20 BRL;8,08 BRL;8.080,00 BRL;4,68974;1,53615;6,22589;0,28222;0,302;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/10/2018;04/01/2018;04/11/2018;04/11/2018;04/10/2018;04/10/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3155432;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,2 BRL / KG;5.169,00 BRL;5,61 BRL;5.609,02 BRL;7,71 BRL;7.710,00 BRL;4,68974;1,53615;6,22589;0,28222;0,302;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/11/2018;04/01/2018;04/11/2018;04/11/2018;04/11/2018;04/11/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3153502;ZOR;P105;FIRST DI;N30;STOCK ITEM;1.000,0 KG;5,7 BRL / KG;5.702,90 BRL;6,00 BRL;6.001,94 BRL;8,25 BRL;8.250,10 BRL;4,68974;1,53615;6,22589;0,28222;0,302;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/17/2018;04/01/2018;04/17/2018;04/17/2018;04/17/2018;04/17/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3160565;ZOR;P105;FIRST DI;N30;STOCK ITEM;1.000,0 KG;5,6 BRL / KG;5.581,40 BRL;5,88 BRL;5.878,20 BRL;8,08 BRL;8.080,00 BRL;4,68974;1,53615;6,22589;0,28222;0,302;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/26/2018;04/01/2018;04/25/2018;04/25/2018;04/25/2018;04/26/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3166894;ZOR;P105;FIRST DI;N30;STOCK ITEM;1.000,0 KG;5,7 BRL / KG;5.702,90 BRL;6,00 BRL;6.001,94 BRL;8,25 BRL;8.250,10 BRL;4,68974;1,53615;6,22589;0,28222;0,302;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;05/08/2018;05/01/2018;05/09/2018;05/09/2018;05/08/2018;05/08/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3175036;ZOR;P105;VALUE CG;N10;STOCK ITEM;1.000,0 KG;5,3 BRL / KG;5.278,20 BRL;5,72 BRL;5.718,22 BRL;7,86 BRL;7.860,10 BRL;4,72073;1,53615;6,25688;0,28222;0,288;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;05/11/2018;05/01/2018;05/10/2018;05/10/2018;05/10/2018;05/11/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3177039;ZOR;P105;VALUE CG;N30;STOCK ITEM;1.000,0 KG;5,8 BRL / KG;5.824,30 BRL;6,13 BRL;6.125,55 BRL;8,42 BRL;8.420,00 BRL;4,72073;1,53615;6,25688;0,28222;0,288;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;05/15/2018;05/01/2018;05/16/2018;05/16/2018;05/15/2018;05/15/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3181068;ZOR;P105;VALUE CG;ZPL1;STOCK ITEM;4.000,0 KG;5,6 BRL / KG;22.224,20 BRL;6,13 BRL;24.502,20 BRL;8,42 BRL;33.680,00 BRL;4,72073;1,53615;6,25688;0,28222;0,288;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;05/30/2018;05/01/2018;06/04/2018;06/04/2018;05/30/2018;05/30/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3191458;ZOR;P105;VALUE CG;N10;STOCK ITEM;1.000,0 KG;5,3 BRL / KG;5.278,15 BRL;5,72 BRL;5.718,15 BRL;7,86 BRL;7.860,00 BRL;4,72073;1,53615;6,25688;0,28222;0,288;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;06/04/2018;06/01/2018;06/04/2018;06/04/2018;06/04/2018;06/04/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3193088;ZOR;P105;FIRST DI;N30;STOCK ITEM;2.000,0 KG;5,8 BRL / KG;11.648,60 BRL;6,13 BRL;12.251,10 BRL;8,42 BRL;16.840,00 BRL;4,8098;1,53615;6,34595;0,28222;0,27409;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;06/13/2018;06/01/2018;06/07/2018;06/13/2018;06/13/2018;06/13/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3196719;ZOR;P105;FIRST DI;N30;STOCK ITEM;2.000,0 KG;5,8 BRL / KG;11.648,60 BRL;6,13 BRL;12.251,10 BRL;8,42 BRL;16.840,00 BRL;4,8098;1,53615;6,34595;0,28222;0,27409;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;07/03/2018;07/01/2018;07/04/2018;07/04/2018;07/03/2018;07/03/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3217048;ZOR;P105;VALUE CG;N10;STOCK ITEM;1.000,0 KG;5,4 BRL / KG;5.392,80 BRL;5,89 BRL;5.892,82 BRL;8,10 BRL;8.100,10 BRL;5,05412;1,53615;6,59027;0,28222;0,2648;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;07/27/2018;07/01/2018;07/30/2018;07/30/2018;07/27/2018;07/27/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3234738;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,4 BRL / KG;5.390,80 BRL;5,89 BRL;5.890,79 BRL;8,10 BRL;8.097,30 BRL;5,05412;1,53615;6,59027;0,28222;0,2648;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;08/13/2018;08/01/2018;08/14/2018;08/14/2018;08/13/2018;08/13/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3245515;ZOR;P105;BRONZE;N10;STOCK ITEM;1.000,0 KG;5,4 BRL / KG;5.392,75 BRL;5,89 BRL;5.892,75 BRL;8,10 BRL;8.100,00 BRL;5,14692;1,53615;6,68307;0,28222;0,271;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;08/16/2018;08/01/2018;08/17/2018;08/17/2018;08/16/2018;08/16/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3247643;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;4.000,0 KG;5,8 BRL / KG;23.178,00 BRL;6,31 BRL;25.229,70 BRL;8,67 BRL;34.680,00 BRL;5,14692;1,53615;6,68307;0,28222;0,271;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;09/05/2018;09/01/2018;09/06/2018;09/06/2018;09/05/2018;09/05/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3260647;ZOR;P105;BRONZE;N10;STOCK ITEM;1.000,0 KG;5,6 BRL / KG;5.598,25 BRL;6,04 BRL;6.038,25 BRL;8,30 BRL;8.300,00 BRL;5,26598;1,53615;6,80213;0,28222;0,245;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;10/04/2018;10/01/2018;10/05/2018;10/05/2018;10/04/2018;10/04/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3281972;ZOR;P105;BRONZE;N10;STOCK ITEM;1.000,0 KG;5,8 BRL / KG;5.838,30 BRL;6,28 BRL;6.278,32 BRL;8,63 BRL;8.630,00 BRL;5,37189;1,53615;6,90804;0,28222;0,2445;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;10/09/2018;10/01/2018;10/08/2018;10/08/2018;10/08/2018;10/09/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3283840;ZOR;P105;BRONZE;N30;STOCK ITEM;1.000,0 KG;6,5 BRL / KG;6.465,50 BRL;6,72 BRL;6.722,10 BRL;9,24 BRL;9.240,00 BRL;5,37189;1,53615;6,90804;0,28222;0,2445;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;10/10/2018;10/01/2018;10/11/2018;10/11/2018;10/10/2018;10/10/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3286150;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,8 BRL / KG;5.838,30 BRL;6,28 BRL;6.278,32 BRL;8,63 BRL;8.630,00 BRL;5,37189;1,53615;6,90804;0,28222;0,2445;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;11/12/2018;11/01/2018;11/13/2018;11/13/2018;11/12/2018;11/12/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3307544;ZOR;P105;BRONZE;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,43581;1,53615;6,97196;0,28222;0,2698;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;11/23/2018;11/01/2018;11/20/2018;11/20/2018;11/20/2018;11/23/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3313977;ZOR;P105;FIRST DI;N30;STOCK ITEM;1.000,0 KG;6,1 BRL / KG;6.134,20 BRL;6,39 BRL;6.387,45 BRL;8,78 BRL;8.780,00 BRL;5,43581;1,53615;6,97196;0,28222;0,2698;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;11/27/2018;11/01/2018;11/28/2018;11/28/2018;11/27/2018;11/27/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3317829;ZOR;P105;BRONZE;ZPL1;STOCK ITEM;4.000,0 KG;5,9 BRL / KG;23.494,40 BRL;6,39 BRL;25.549,80 BRL;8,78 BRL;35.120,00 BRL;5,43581;1,53615;6,97196;0,28222;0,2698;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;12/11/2018;12/01/2018;12/12/2018;12/12/2018;12/11/2018;12/11/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3327779;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,45703;1,53615;6,99318;0,28222;0,2537;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;12/28/2018;12/01/2018;01/02/2019;01/02/2019;12/28/2018;12/28/2018;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3338050;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,45703;1,53615;6,99318;0,28222;0,2537;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;01/31/2019;01/01/2019;02/01/2019;02/01/2019;01/31/2019;01/31/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3360267;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;4.000,0 KG;5,9 BRL / KG;23.494,40 BRL;6,39 BRL;25.549,80 BRL;8,78 BRL;35.120,00 BRL;5,35456;1,98796;7,34252;0,35529;0,26029;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;02/01/2019;02/01/2019;02/04/2019;02/04/2019;02/01/2019;02/01/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3360966;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,28676;1,98796;7,27472;0,35529;0,26489;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;02/25/2019;02/01/2019;02/26/2019;02/26/2019;02/25/2019;02/25/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3376899;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,28676;1,98796;7,27472;0,35529;0,26489;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;03/18/2019;03/01/2019;03/19/2019;03/19/2019;03/18/2019;03/18/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3392035;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,08153;1,98796;7,06949;0,35529;0,2667;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;03/28/2019;03/01/2019;03/26/2019;03/26/2019;03/26/2019;03/28/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3397242;ZOR;P105;FIRST DI;N30;STOCK ITEM;1.000,0 KG;7,2 BRL / KG;7.169,70 BRL;7,43 BRL;7.433,30 BRL;10,22 BRL;10.217,60 BRL;5,08153;1,98796;7,06949;0,35529;0,2667;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/03/2019;04/01/2019;04/04/2019;04/04/2019;04/03/2019;04/03/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3404306;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;4.000,0 KG;5,9 BRL / KG;23.494,40 BRL;6,39 BRL;25.549,80 BRL;8,78 BRL;35.120,00 BRL;5,10859;1,98796;7,09655;0,35529;0,2594;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/08/2019;04/01/2019;04/09/2019;04/09/2019;04/08/2019;04/08/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3407204;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,10859;1,98796;7,09655;0,35529;0,2594;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/17/2019;04/01/2019;04/18/2019;04/18/2019;04/17/2019;04/17/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3415162;ZOR;P105;BRONZE;N30;STOCK ITEM;5.000,0 KG;6,7 BRL / KG;33.310,50 BRL;7,17 BRL;35.865,75 BRL;9,86 BRL;49.300,00 BRL;5,10859;1,98796;7,09655;0,35529;0,2594;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;04/17/2019;04/01/2019;04/18/2019;04/18/2019;04/17/2019;04/17/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3415180;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,10859;1,98796;7,09655;0,35529;0,2594;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;05/07/2019;05/01/2019;05/08/2019;05/08/2019;05/07/2019;05/07/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3428153;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,1336;1,98796;7,12156;0,35529;0,25049;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;05/21/2019;05/01/2019;05/21/2019;05/21/2019;05/21/2019;05/21/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3438780;ZOR;P105;FIRST DI;N30;STOCK ITEM;1.000,0 KG;6,1 BRL / KG;6.134,20 BRL;6,39 BRL;6.387,45 BRL;8,78 BRL;8.780,00 BRL;5,1336;1,98796;7,12156;0,35529;0,25049;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;06/03/2019;06/01/2019;06/04/2019;06/04/2019;06/03/2019;06/03/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3447145;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,14208;1,98796;7,13004;0,35529;0,2474;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;06/05/2019;06/01/2019;05/29/2019;05/29/2019;05/29/2019;06/05/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3444639;ZOR;P105;FIRST DI;N30;STOCK ITEM;1.000,0 KG;6,1 BRL / KG;6.134,20 BRL;6,39 BRL;6.387,45 BRL;8,78 BRL;8.780,00 BRL;5,14208;1,98796;7,13004;0,35529;0,2474;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;06/12/2019;06/01/2019;06/13/2019;06/13/2019;06/11/2019;06/12/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3455203;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;1.000,0 KG;5,9 BRL / KG;5.873,60 BRL;6,39 BRL;6.387,45 BRL;8,78 BRL;8.780,00 BRL;5,14208;1,98796;7,13004;0,35529;0,2474;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;06/14/2019;06/01/2019;06/17/2019;06/17/2019;06/14/2019;06/14/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3447148;ZOR;P105;FIRST DI;N10;STOCK ITEM;1.000,0 KG;5,5 BRL / KG;5.525,50 BRL;5,97 BRL;5.965,50 BRL;8,20 BRL;8.200,00 BRL;5,14208;1,98796;7,13004;0,35529;0,2474;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;07/04/2019;07/01/2019;07/05/2019;07/05/2019;07/04/2019;07/04/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3450945;ZOR;P105;BRONZE;N10;STOCK ITEM;2.000,0 KG;5,5 BRL / KG;11.051,00 BRL;5,97 BRL;11.931,00 BRL;8,20 BRL;16.400,00 BRL;4,87624;1,98796;6,8642;0,35529;0,2615;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;07/05/2019;07/01/2019;07/08/2019;07/08/2019;07/05/2019;07/05/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3455204;ZOR;P105;FIRST DI;ZPL1;STOCK ITEM;4.000,0 KG;5,9 BRL / KG;23.494,40 BRL;6,39 BRL;25.549,80 BRL;8,78 BRL;35.120,00 BRL;4,87624;1,98796;6,8642;0,35529;0,2615;BRL;1;0;BR23;5;18
LZ32\T264;LZ32;07/22/2019;07/01/2019;07/19/2019;07/19/2019;07/19/2019;07/22/2019;CA;Performance Coatings;C5;Paints & Coatings;O8;Bldg & Constrt Ctgs;3402.90.29;BR/SP;São Paulo;3470999;ZOR;P105;BRONZE;N30;STOCK ITEM;1.000,0 KG;6,1 BRL / KG;6.134,20 BRL;6,39 BRL;6.387,45 BRL;8,78 BRL;8.780,00 BRL;4,87624;1,98796;6,8642;0,35529;0,2615;BRL;1;0;BR23;5;18
