Material;Material Group;Billing doc. date;Day;Month;Year;Quarter;Billing doc. Month/Year;Requested Del  date;Planned delivery dt;Planned GI date;Actual PGI Date;Business Group;Market Segment;Market Segment1;End Use;End Use1;Commodity Code;Region;Sales document;Order Priority;Payment Terms;Stocking Strategy;Actual Billed Qty /KG;Bulk Ex Work Price /KG;Bulk Ex Works Value BRL;Net value Price BRL /KG;Net value BRL;Invoice Price BRL /KG;Mtl. Inv. Value BRL;Material Cost per KG;L&O Cost per kg;Total Cost  per kg;Process L&O per Kg;Exchange Rate to USD;Currency;Costing Lot Size;Special Procurement Plant;IPI %;II %
800091\SOH6B;800091;43910;20;3;2020;1;03/01/2020;03/23/2020;03/23/2020;03/20/2020;03/20/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3558892;BRONZE;N35;STOCK ITEM;400;168.19;67277.95;173.88;69551;239.01;95602.76;109.26;5.415;114.675;0;0.23056;BRL;1;T163;5;14
800091\SOH6B;800091;43917;27;3;2020;1;03/01/2020;03/30/2020;03/30/2020;03/27/2020;03/27/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3564790;BRONZE;N35;STOCK ITEM;400;163.51;65403.88;169.03;67613.62;232.35;92939.68;109.26;5.415;114.675;0;0.23056;BRL;1;T163;5;14
800091\SOH6B;800091;43928;7;4;2020;2;04/01/2020;04/08/2020;04/08/2020;04/07/2020;04/07/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3570976;BRONZE;CIA;STOCK ITEM;20;189.42;3788.45;194.59;3891.78;267.48;5349.53;115.776;5.71;121.486;0;0.20615;BRL;1;T163;5;14
800091\SOH6B;800091;43928;7;4;2020;2;04/01/2020;04/08/2020;04/08/2020;04/07/2020;04/07/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3571690;GOLD;N60;STOCK ITEM;20;164.29;3285.76;169.68;3393.56;233.23;4664.69;115.776;5.71;121.486;0;0.20615;BRL;1;T163;5;14
800091\SOH6B;800091;43929;8;4;2020;2;04/01/2020;04/13/2020;04/09/2020;04/08/2020;04/08/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3571300;BRONZE;N35;STOCK ITEM;400;170.72;68289.7;176.49;70596.92;242.6;97040.44;115.776;5.71;121.486;0;0.20615;BRL;1;T163;5;14
800091\SOH6B;800091;43950;29;4;2020;2;04/01/2020;04/30/2020;04/30/2020;04/29/2020;04/29/2020;CA;102;Printing;220;UV Inks Core;39079991;1002;3577494;BRONZE;N30;STOCK ITEM;100;169.19;16918.76;174.26;17425.75;200.87;20087.32;115.776;5.71;121.486;0;0.20615;BRL;1;T163;5;14
800091\SOH6B;800091;43984;2;6;2020;2;06/01/2020;06/22/2020;06/03/2020;06/02/2020;06/02/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3587064;BRONZE;N30;STOCK ITEM;20;159.85;3196.91;164.93;3298.66;226.71;4534.25;161.4165;6.4375;167.854;0;0.18011;BRL;1;T163;5;14
800091\SOH6B;800091;43985;3;6;2020;2;06/01/2020;06/04/2020;06/04/2020;06/03/2020;06/03/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3587564;BRONZE;N35;STOCK ITEM;400;171.98;68792.59;177.79;71116.79;244.39;97755.04;161.4165;6.4375;167.854;0;0.18011;BRL;1;T163;5;14
800091\SOH6B;800091;43998;16;6;2020;2;06/01/2020;06/17/2020;06/17/2020;06/16/2020;06/16/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3591304;BRONZE;N35;STOCK ITEM;400;169.63;67853.9;175.37;70146.39;241.05;96421.16;161.4165;6.4375;167.854;0;0.18011;BRL;1;T163;5;14
800091\SOH6B;800091;44000;18;6;2020;2;06/01/2020;06/19/2020;06/19/2020;06/18/2020;06/18/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3592309;FIRST DI;CIA;STOCK ITEM;20;184.51;3690.14;189.96;3799.15;261.11;5222.21;161.4165;6.4375;167.854;0;0.18011;BRL;1;T163;5;14
800091\SOH6B;800091;44007;25;6;2020;2;06/01/2020;06/26/2020;06/26/2020;06/25/2020;06/25/2020;CA;102;Printing;220;UV Inks Core;39079991;1003;3594137;BRONZE;N30;STOCK ITEM;20;170.11;3402.18;173.88;3477.51;200.43;4008.66;161.4165;6.4375;167.854;0;0.18011;BRL;1;T163;5;14
800091\SOH6B;800091;44021;9;7;2020;3;07/01/2020;07/10/2020;07/10/2020;07/09/2020;07/09/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3597012;BRONZE;N35;STOCK ITEM;500;174.86;87430.21;180.77;90384.13;248.48;124239.35;163.542;6.337;169.879;0;0.18513;BRL;1;T163;5;14
800091\SOH6B;800091;44026;14;7;2020;3;07/01/2020;07/15/2020;07/15/2020;07/14/2020;07/14/2020;CA;102;Printing;220;UV Inks Core;39079991;1002;3600906;BRONZE;N30;STOCK ITEM;60;180.02;10801.19;185.41;11124.86;213.73;12824.05;163.542;6.337;169.879;0;0.18513;BRL;1;T163;5;14
800091\SOH6B;800091;44033;21;7;2020;3;07/01/2020;07/22/2020;07/22/2020;07/21/2020;07/21/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3603283;BRONZE;N35;STOCK ITEM;400;175.36;70142.99;181.28;72512.84;249.19;99674;163.542;6.337;169.879;0;0.18513;BRL;1;T163;5;14
800091\SOH6B;800091;44034;22;7;2020;3;07/01/2020;05/27/2020;07/23/2020;07/22/2020;07/22/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3553945;BRONZE;N30;STOCK ITEM;20;229.27;4585.3;235.58;4711.67;323.83;6476.51;163.542;6.337;169.879;0;0.18513;BRL;1;T163;5;14
800091\SOH6B;800091;44036;24;7;2020;3;07/01/2020;07/27/2020;07/27/2020;07/24/2020;07/24/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3604841;BRONZE;N30;STOCK ITEM;20;153.91;3078.19;158.81;3176.16;218.29;4365.86;163.542;6.337;169.879;0;0.18513;BRL;1;T163;5;14
800091\SOH6B;800091;44050;7;8;2020;3;08/01/2020;08/10/2020;08/10/2020;08/07/2020;08/07/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3609834;BRONZE;N35;STOCK ITEM;400;174.69;69876.9;180.59;72237.75;248.24;99295.88;142.299;6.3335;148.6325;0;0.19195;BRL;1;T163;5;14
800091\SOH6B;800091;44055;12;8;2020;3;08/01/2020;08/13/2020;08/13/2020;08/12/2020;08/12/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3611084;BRONZE;N30;STOCK ITEM;20;161.77;3235.44;166.92;3338.43;229.45;4588.91;142.299;6.3335;148.6325;0;0.19195;BRL;1;T163;5;14
800091\SOH6B;800091;44062;19;8;2020;3;08/01/2020;08/20/2020;08/20/2020;08/19/2020;08/19/2020;CA;102;Printing;220;UV Inks Core;39079991;1002;3613342;BRONZE;N30;STOCK ITEM;120;184.47;22136.71;188.4;22607.66;217.17;26060.7;142.299;6.3335;148.6325;0;0.19195;BRL;1;T163;5;14
800091\SOH6B;800091;44067;24;8;2020;3;08/01/2020;08/25/2020;08/25/2020;08/24/2020;08/24/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3614758;BRONZE;N35;STOCK ITEM;400;185.12;74046.53;189.49;75797.68;260.47;104189.24;142.299;6.3335;148.6325;0;0.19195;BRL;1;T163;5;14
800091\SOH6B;800091;44070;27;8;2020;3;08/01/2020;08/28/2020;08/28/2020;08/27/2020;08/27/2020;CA;102;Printing;220;UV Inks Core;39079991;1003;3616361;BRONZE;N30;STOCK ITEM;20;180.63;3612.64;184.63;3692.63;212.83;4256.63;142.299;6.3335;148.6325;0;0.19195;BRL;1;T163;5;14
800091\SOH6B;800091;44074;31;8;2020;3;08/01/2020;09/01/2020;09/01/2020;08/31/2020;08/31/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3613015;BRONZE;N35;STOCK ITEM;400;180.54;72216.52;184.81;73924.41;254.04;101614.32;142.299;6.3335;148.6325;0;0.19195;BRL;1;T163;5;14
800091\SOH6B;800091;44076;2;9;2020;3;09/01/2020;09/03/2020;09/03/2020;09/02/2020;09/02/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3611086;BRONZE;N30;STOCK ITEM;20;161.49;3229.7;165.22;3304.33;227.1;4542.03;139.165;6.916;146.081;0;0.18479;BRL;1;T163;5;14
800091\SOH6B;800091;44085;11;9;2020;3;09/01/2020;09/14/2020;09/14/2020;09/11/2020;09/11/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3616770;BRONZE;N35;STOCK ITEM;400;174.79;69915.2;178.92;71568.65;245.94;98376.16;139.165;6.916;146.081;0;0.18479;BRL;1;T163;5;14
800091\SOH6B;800091;44088;14;9;2020;3;09/01/2020;09/15/2020;09/15/2020;09/14/2020;09/14/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3621808;BRONZE;N30;STOCK ITEM;20;233.74;4674.84;238.16;4763.24;327.37;6547.4;139.165;6.916;146.081;0;0.18479;BRL;1;T163;5;14
800091\SOH6B;800091;44095;21;9;2020;3;09/01/2020;09/30/2020;09/30/2020;09/21/2020;09/21/2020;CA;102;Printing;220;UV Inks Core;39079991;1001;3618418;DISTRIBU;N90;STOCK ITEM;20;25.69;513.8;26;520;25.96;519.26;139.165;6.916;146.081;0;0.18479;BRL;1;T163;5;14
800091\SOH6B;800091;44099;25;9;2020;3;09/01/2020;09/28/2020;09/28/2020;09/25/2020;09/25/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3622918;BRONZE;N35;STOCK ITEM;400;183.96;73584.49;188.31;75324.73;258.85;103539.16;139.165;6.916;146.081;0;0.18479;BRL;1;T163;5;14
800091\SOH6B;800091;44106;2;10;2020;4;10/01/2020;10/05/2020;10/05/2020;10/02/2020;10/02/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3611088;BRONZE;N30;STOCK ITEM;40;169.62;6784.96;173.54;6941.74;238.55;9541.91;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44109;5;10;2020;4;10/01/2020;10/06/2020;10/06/2020;10/05/2020;10/05/2020;CA;102;Printing;220;UV Inks Core;39079991;1002;3619996;BRONZE;N30;STOCK ITEM;200;188.64;37728.14;192.65;38530.79;222.08;44415.9;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44109;5;10;2020;4;10/01/2020;10/06/2020;10/06/2020;10/05/2020;10/05/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3624566;BRONZE;N35;STOCK ITEM;400;186.44;74577.53;190.85;76341.26;262.34;104936.44;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44110;6;10;2020;4;10/01/2020;10/07/2020;10/07/2020;10/06/2020;10/06/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3630499;BRONZE;N30;STOCK ITEM;20;248.98;4979.62;253.69;5073.78;348.71;6974.27;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44112;8;10;2020;4;10/01/2020;10/08/2020;10/09/2020;10/08/2020;10/08/2020;CA;102;Printing;220;UV Inks Core;39079991;1003;3630981;FIRST DI;CIA;STOCK ITEM;20;179.63;3592.69;181.81;3636.25;209.58;4191.65;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44117;13;10;2020;4;10/01/2020;10/14/2020;10/14/2020;10/13/2020;10/13/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3632843;BRONZE;N30;STOCK ITEM;20;244.97;4899.35;249.6;4991.98;343.09;6861.83;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44120;16;10;2020;4;10/01/2020;10/16/2020;10/19/2020;10/16/2020;10/16/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3634883;BRONZE;N30;STOCK ITEM;60;248.42;14905.24;253.12;15187.05;347.93;20875.67;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44124;20;10;2020;4;10/01/2020;10/21/2020;10/21/2020;10/20/2020;10/20/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3631941;BRONZE;N60;STOCK ITEM;400;183.44;73376.13;189.36;75742.53;260.28;104113.44;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44126;22;10;2020;4;10/01/2020;10/23/2020;10/23/2020;10/22/2020;10/22/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3637547;BRONZE;N30;STOCK ITEM;60;247.68;14860.99;252.37;15141.96;346.89;20813.69;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44131;27;10;2020;4;10/01/2020;10/28/2020;10/28/2020;10/27/2020;10/27/2020;CA;102;Printing;220;UV Inks Core;39079991;1003;3638816;BRONZE;N30;STOCK ITEM;20;182.74;3654.76;186.33;3726.58;214.79;4295.77;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44134;30;10;2020;4;10/01/2020;11/03/2020;11/03/2020;10/30/2020;10/30/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3631942;BRONZE;N60;STOCK ITEM;400;189.27;75708.9;195.38;78150.49;268.56;107423.36;146.921;6.702;153.623;0;0.1815;BRL;1;T163;5;14
800091\SOH6B;800091;44139;4;11;2020;4;11/01/2020;11/05/2020;11/05/2020;11/04/2020;11/04/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3625771;BRONZE;N30;STOCK ITEM;20;251.62;5032.32;256.37;5127.48;352.4;7048.07;153.0655;7.1275;160.193;0;0.17882;BRL;1;T163;5;14
800091\SOH6B;800091;44140;5;11;2020;4;11/01/2020;11/06/2020;11/06/2020;11/05/2020;11/05/2020;CA;102;Printing;220;UV Inks Core;39079991;1002;3632447;BRONZE;N30;STOCK ITEM;200;196.55;39309.38;200.73;40145.67;231.39;46277.44;153.0655;7.1275;160.193;0;0.17882;BRL;1;T163;5;14
800091\SOH6B;800091;44147;12;11;2020;4;11/01/2020;10/28/2020;11/13/2020;11/12/2020;11/12/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3634884;BRONZE;N30;STOCK ITEM;40;238.89;9555.69;243.41;9736.36;334.58;13383.31;153.0655;7.1275;160.193;0;0.17882;BRL;1;T163;5;14
800091\SOH6B;800091;44147;12;11;2020;4;11/01/2020;11/10/2020;11/13/2020;11/12/2020;11/12/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3626216;BRONZE;N30;STOCK ITEM;20;162.35;3246.97;166.1;3321.99;228.32;4566.31;153.0655;7.1275;160.193;0;0.17882;BRL;1;T163;5;14
800091\SOH6B;800091;44147;12;11;2020;4;11/01/2020;11/12/2020;11/13/2020;11/12/2020;11/12/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3634886;BRONZE;N30;STOCK ITEM;40;238.89;9555.69;243.41;9736.36;334.58;13383.31;153.0655;7.1275;160.193;0;0.17882;BRL;1;T163;5;14
800091\SOH6B;800091;44153;18;11;2020;4;11/01/2020;11/19/2020;11/19/2020;11/18/2020;11/18/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3634888;BRONZE;N30;STOCK ITEM;80;238.67;19093.85;243.19;19454.85;334.28;26742.06;153.0655;7.1275;160.193;0;0.17882;BRL;1;T163;5;14
800091\SOH6B;800091;44155;20;11;2020;4;11/01/2020;11/23/2020;11/23/2020;11/19/2020;11/20/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3640449;BRONZE;N60;STOCK ITEM;400;174.63;69850.35;180.26;72103.02;247.78;99110.68;153.0655;7.1275;160.193;0;0.17882;BRL;1;T163;5;14
800091\SOH6B;800091;44167;2;12;2020;4;12/01/2020;12/03/2020;12/03/2020;12/02/2020;12/02/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3625772;BRONZE;N30;STOCK ITEM;40;233.46;9338.28;237.87;9514.84;326.97;13078.82;155.3625;6.9865;162.349;0;0.18367;BRL;1;T163;5;14
800091\SOH6B;800091;44169;4;12;2020;4;12/01/2020;12/07/2020;12/07/2020;12/04/2020;12/04/2020;CA;102;Printing;220;UV Inks Core;39079991;1002;3655137;FIRST DI;N30;STOCK ITEM;100;189.28;18928.01;193.31;19330.7;222.83;22283.22;155.3625;6.9865;162.349;0;0.18367;BRL;1;T163;5;14
800091\SOH6B;800091;44172;7;12;2020;4;12/01/2020;11/15/2020;12/16/2020;12/07/2020;12/07/2020;CA;102;Printing;220;UV Inks Core;39079991;1001;3646578;DISTRIBU;N90;STOCK ITEM;120;26.19;3142.8;26.46;3175.44;26.46;3175.44;155.3625;6.9865;162.349;0;0.18367;BRL;1;T163;5;14
800091\SOH6B;800091;44173;8;12;2020;4;12/01/2020;12/04/2020;12/09/2020;12/08/2020;12/08/2020;CA;102;Printing;220;UV Inks Core;39079991;1000;3648407;BRONZE;N60;STOCK ITEM;800;153.55;122839.45;158.67;126932.28;218.1;174477.36;155.3625;6.9865;162.349;0;0.18367;BRL;1;T163;5;14
800091\SOH6B;800091;44175;10;12;2020;4;12/01/2020;12/14/2020;12/11/2020;12/10/2020;12/10/2020;CA;100;Paints & Coatings;208;Bldg & Constrt Ctgs;39079991;1002;3657392;BRONZE;N30;STOCK ITEM;20;154.42;3088.42;157.98;3159.57;182.11;3642.16;155.3625;6.9865;162.349;0;0.18367;BRL;1;T163;5;14
800091\SOH6B;800091;44182;17;12;2020;4;12/01/2020;12/18/2020;12/18/2020;12/17/2020;12/17/2020;CA;102;Printing;220;UV Inks Core;39079991;1003;3659767;BRONZE;N30;STOCK ITEM;20;165.64;3312.72;168.89;3377.82;194.69;3893.74;155.3625;6.9865;162.349;0;0.18367;BRL;1;T163;5;14
800092\PJ6;800092;43136;5;2;2018;1;02/01/2018;02/07/2018;02/07/2018;02/05/2018;02/05/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1002;3097670;PREMIER;N30;NON-STOCK ITEM;25;46.34;1158.6;48.47;1211.87;55.88;1396.97;30.5628;3.424;33.9868;0;0.31284;BRL;1;T163;5;14
800092\PJ6;800092;43193;3;4;2018;2;04/01/2018;04/05/2018;04/05/2018;04/03/2018;04/03/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1002;3124917;PREMIER;N30;NON-STOCK ITEM;25;47.85;1196.34;50.05;1251.35;57.7;1442.48;37.986;3.5996;41.5856;0;0.30368;BRL;1;T163;5;14
800092\PJ6;800092;43223;3;5;2018;2;05/01/2018;05/07/2018;05/07/2018;05/03/2018;05/03/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1002;3124920;PREMIER;N30;NON-STOCK ITEM;25;51.21;1280.21;53.56;1339.07;61.74;1543.59;39.5272;3.7336;43.2608;0;0.29262;BRL;1;T163;5;14
800092\PJ6;800092;43264;13;6;2018;2;06/01/2018;06/14/2018;06/14/2018;06/13/2018;06/13/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3202750;VALUE CG;N30;NON-STOCK ITEM;25;19.47;486.72;21.3;532.51;29.28;731.97;40.6772;3.7544;44.4316;0;0.27883;BRL;1;T163;5;14
800092\PJ6;800092;43272;21;6;2018;2;06/01/2018;06/22/2018;06/22/2018;06/21/2018;06/21/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3208912;FIRST DI;N30;NON-STOCK ITEM;25;40.7;1017.47;42.93;1073.37;59.02;1475.42;40.6772;3.7544;44.4316;0;0.27883;BRL;1;T163;5;14
800092\PJ6;800092;43297;16;7;2018;3;07/01/2018;07/17/2018;07/17/2018;07/16/2018;07/16/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3223599;FIRST DI;N30;NON-STOCK ITEM;25;42.24;1055.91;44.56;1113.92;61.25;1531.16;43.1832;3.8576;47.0408;0;0.26792;BRL;1;T163;5;14
800092\PJ6;800092;43318;6;8;2018;3;08/01/2018;08/07/2018;08/07/2018;08/06/2018;08/06/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3240097;FIRST DI;N30;NON-STOCK ITEM;25;40.55;1013.84;42.78;1069.54;58.81;1470.16;35.1312;3.7444;38.8756;0;0.26889;BRL;1;T163;5;14
800092\PJ6;800092;43322;10;8;2018;3;08/01/2018;08/13/2018;08/13/2018;08/10/2018;08/10/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3243952;FIRST DI;N30;NON-STOCK ITEM;50;41.46;2072.87;43.74;2186.75;60.12;3005.84;35.1312;3.7444;38.8756;0;0.26889;BRL;1;T163;5;14
800092\PJ6;800092;43335;23;8;2018;3;08/01/2018;08/24/2018;08/24/2018;08/23/2018;08/23/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1003;3252178;FIRST DI;CIA;NON-STOCK ITEM;25;42.93;1073.34;44.47;1111.75;51.26;1281.56;35.1312;3.7444;38.8756;0;0.26889;BRL;1;T163;5;14
800092\PJ6;800092;43346;3;9;2018;3;09/01/2018;09/14/2018;09/28/2018;09/03/2018;09/03/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1028;3230253;SILVER;B45;NON-STOCK ITEM;600;14.64;8782.62;17.95;10767.35;16.08;9645.12;32.554;4.0484;36.6024;0;0.2521;BRL;1;T163;5;14
800092\PJ6;800092;43356;13;9;2018;3;09/01/2018;09/14/2018;09/14/2018;09/13/2018;09/13/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3267049;FIRST DI;N30;NON-STOCK ITEM;25;44.98;1124.44;47.45;1186.22;65.22;1630.54;32.554;4.0484;36.6024;0;0.2521;BRL;1;T163;5;14
800092\PJ6;800092;43369;26;9;2018;3;09/01/2018;09/27/2018;09/27/2018;09/26/2018;09/26/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3275968;FIRST DI;N30;NON-STOCK ITEM;25;45.01;1125.18;47.48;1187.01;65.26;1631.62;32.554;4.0484;36.6024;0;0.2521;BRL;1;T163;5;14
800092\PJ6;800092;43378;5;10;2018;4;10/01/2018;10/08/2018;10/08/2018;10/05/2018;10/05/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3283036;FIRST DI;N30;NON-STOCK ITEM;50;42.57;2128.31;44.9;2245.24;61.72;3086.23;34.0296;4.1276;38.1572;0;0.24462;BRL;1;T163;5;14
800092\PJ6;800092;43403;30;10;2018;4;10/01/2018;10/31/2018;10/31/2018;10/30/2018;10/30/2018;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3300190;BRONZE;N30;NON-STOCK ITEM;50;39.65;1982.25;41.82;2091.14;57.49;2874.43;34.0296;4.1276;38.1572;0;0.24462;BRL;1;T163;5;14
800092\PJ6;800092;43481;16;1;2019;1;01/01/2019;01/17/2019;01/17/2019;01/16/2019;01/16/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3348959;FIRST DI;N30;NON-STOCK ITEM;25;40.39;1009.71;42.61;1065.17;58.57;1464.16;45.4876;3.268;48.7556;0;0.25812;BRL;1;T163;5;14
800092\PJ6;800092;43486;21;1;2019;1;01/01/2019;01/22/2019;01/22/2019;01/21/2019;01/21/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1003;3351201;FIRST DI;CIA;NON-STOCK ITEM;25;40.54;1013.61;42;1049.88;48.41;1210.24;45.4876;3.268;48.7556;0;0.25812;BRL;1;T163;5;14
800092\PJ6;800092;43518;22;2;2019;1;02/01/2019;02/25/2019;02/25/2019;02/22/2019;02/22/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3375081;FIRST DI;N30;NON-STOCK ITEM;25;40.98;1024.59;43.24;1080.88;59.43;1485.75;33.1892;3.3488;36.538;0;0.26238;BRL;1;T163;5;14
800092\PJ6;800092;43545;21;3;2019;1;03/01/2019;03/22/2019;03/22/2019;03/21/2019;03/21/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3394436;FIRST DI;N30;NON-STOCK ITEM;25;41.31;1032.82;43.58;1089.57;59.91;1497.68;30.9376;3.2896;34.2272;0;0.26622;BRL;1;T163;5;14
800092\PJ6;800092;43556;1;4;2019;2;04/01/2019;04/02/2019;04/02/2019;04/01/2019;04/01/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3402032;FIRST DI;N30;NON-STOCK ITEM;25;42.48;1061.96;44.81;1120.3;61.6;1539.93;32.1764;3.4184;35.5948;0;0.26141;BRL;1;T163;5;14
800092\PJ6;800092;43598;13;5;2019;2;05/01/2019;05/14/2019;05/14/2019;05/13/2019;05/13/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1003;3431590;FIRST DI;CIA;NON-STOCK ITEM;25;42.88;1072.12;44.42;1110.48;51.2;1280.09;33.1564;3.46;36.6164;0;0.25301;BRL;1;T163;5;14
800092\PJ6;800092;43661;15;7;2019;3;07/01/2019;07/16/2019;07/16/2019;07/15/2019;07/15/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3472541;FIRST DI;N30;NON-STOCK ITEM;25;40.83;1020.67;43.07;1076.75;59.2;1480.07;34.8148;3.2748;38.0896;0;0.25728;BRL;1;T163;5;14
800092\PJ6;800092;43682;5;8;2019;3;08/01/2019;08/06/2019;08/06/2019;08/05/2019;08/05/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3480011;FIRST DI;N30;NON-STOCK ITEM;25;42.23;1055.74;44.55;1113.74;61.24;1530.91;32.8788;3.1636;36.0424;0;0.26368;BRL;1;T163;5;14
800092\PJ6;800092;43693;16;8;2019;3;08/01/2019;08/20/2019;08/19/2019;08/16/2019;08/16/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3484851;BRONZE;N30;NON-STOCK ITEM;25;43.81;1095.25;46.22;1155.43;63.53;1588.22;32.8788;3.1636;36.0424;0;0.26368;BRL;1;T163;5;14
800092\PJ6;800092;43706;29;8;2019;3;08/01/2019;08/30/2019;08/30/2019;08/29/2019;08/29/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3488650;FIRST DI;N30;NON-STOCK ITEM;25;45.3;1132.62;47.79;1194.84;65.7;1642.39;32.8788;3.1636;36.0424;0;0.26368;BRL;1;T163;5;14
800092\PJ6;800092;43749;11;10;2019;4;10/01/2019;10/14/2019;10/14/2019;10/11/2019;10/11/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3504974;FIRST DI;N30;NON-STOCK ITEM;25;44.85;1121.34;47.32;1182.95;65.04;1626.05;38.6524;3.496;42.1484;0;0.24025;BRL;1;T163;5;14
800092\PJ6;800092;43767;29;10;2019;4;10/01/2019;10/30/2019;10/30/2019;10/29/2019;10/29/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3511848;FIRST DI;N30;NON-STOCK ITEM;25;43.38;1084.48;45.76;1144.05;62.9;1572.59;38.6524;3.496;42.1484;0;0.24025;BRL;1;T163;5;14
800092\PJ6;800092;43781;12;11;2019;4;11/01/2019;11/13/2019;11/13/2019;11/12/2019;11/12/2019;CA;100;Paints & Coatings;210;UV Paints & Ctgs;34021190;1000;3516840;BRONZE;N30;NON-STOCK ITEM;25;45.3;1132.62;47.79;1194.84;65.7;1642.39;38.4708;3.4536;41.9244;0;0.24665;BRL;1;T163;5;14
